frag_id,charge,H2O,NH3,CO,CO2,2H2O,2NH3,variant_type,variant_suffix,variant_pass_count,%H,%2H,css,rawcos,theory_mz,theory_int,obs_mz,ppm,obs_int,within,obs_idx
b24,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.822388707035436,0.8223887070354359,2616.6106,5.514,2616.6106,0.0,5.514,True,55
b24,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.822388707035436,0.8223887070354359,2617.6139,4.368860507593772,2617.5935,-7.793357148615922,2.686,True,64
b24,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.822388707035436,0.8223887070354359,2618.6172,2.396274508409982,2618.6514,13.060328176281473,2.371,True,75
b24,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.822388707035436,0.8223887070354359,2619.6205,1.0194534881254878,2619.6416,8.054601802029364,1.029,True,90
b24,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.822388707035436,0.8223887070354359,2620.6238,0.3576433241915038,2620.5725,-19.575491911364082,0.8571,True,91
b24,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.822388707035436,0.8223887070354359,2621.6271,0.10747549788012399,2620.6174,-385.1424941404009,2.057,False,96
c24-H2O,1,1,0,0,0,0,0,nonmodified,,1,31.19877944781605,68.63197652985228,0.8021039041840098,0.4836280817994881,2615.582923,0.802341999138682,2615.6282,17.31048157641195,0.6857,True,43
c24-H2O,1,1,0,0,0,0,0,nonmodified,,1,31.19877944781605,68.63197652985228,0.8021039041840098,0.4836280817994881,2616.586223,1.2210040542892446,2616.5957,3.6218947867099573,1.286,True,53
c24-H2O,1,1,0,0,0,0,0,nonmodified,,1,31.19877944781605,68.63197652985228,0.8021039041840098,0.4836280817994881,2616.5902,1.7650151136811694,2616.6257,13.567275456415125,1.371,True,57
c24-H2O,1,1,0,0,0,0,0,nonmodified,,1,31.19877944781605,68.63197652985228,0.8021039041840098,0.4836280817994881,2617.589523,0.9678320689886568,2617.5784,-4.24932935530593,0.8571,True,62
c24-H2O,1,1,0,0,0,0,0,nonmodified,,1,31.19877944781605,68.63197652985228,0.8021039041840098,0.4836280817994881,2617.5935,2.686,2617.5935,0.0,2.686,True,64
c24-H2O,1,1,0,0,0,0,0,nonmodified,,1,31.19877944781605,68.63197652985228,0.8021039041840098,0.4836280817994881,2618.592823,0.5303087635776562,2618.6589,25.23378183105568,0.4,True,76
c24-H2O,1,1,0,0,0,0,0,nonmodified,,1,31.19877944781605,68.63197652985228,0.8021039041840098,0.4836280817994881,2618.5968,2.1290649512353803,2618.6514,20.85086180522005,2.371,True,75
c24-H2O,1,1,0,0,0,0,0,nonmodified,,1,31.19877944781605,68.63197652985228,0.8021039041840098,0.4836280817994881,2619.596123,0.22512404666985605,2619.5369,-22.60768348211024,0.08571,True,81
c24-H2O,1,1,0,0,0,0,0,nonmodified,,1,31.19877944781605,68.63197652985228,0.8021039041840098,0.4836280817994881,2619.6001,1.1665885415906696,2619.5444,-21.262787400217288,1.2,True,82
c24-H2O,1,1,0,0,0,0,0,nonmodified,,1,31.19877944781605,68.63197652985228,0.8021039041840098,0.4836280817994881,2620.599423,0.07873272660091979,2620.5725,-10.273603727301516,0.8571,True,91
c24-H2O,1,1,0,0,0,0,0,nonmodified,,1,31.19877944781605,68.63197652985228,0.8021039041840098,0.4836280817994881,2620.6034,0.4952343829089281,2620.5725,-11.79117755847634,0.8571,True,91
c24-H2O,1,1,0,0,0,0,0,nonmodified,,1,31.19877944781605,68.63197652985228,0.8021039041840098,0.4836280817994881,2621.6067,0.1731985269886531,2620.6174,-377.36400353253987,2.057,False,96
c24-H2O,1,1,0,0,0,0,0,nonmodified,,1,31.19877944781605,68.63197652985228,0.8021039041840098,0.4836280817994881,2622.61,0.051844911538225937,2623.6135,382.6340935174515,1.029,False,97
z-dot25,1,0,0,0,0,0,0,nonmodified,,1,83.75990109788756,16.240098902112443,0.7987326629217776,0.4815970820620504,2717.7006,2.753967744008229,2717.6641,-13.430471333067398,2.571,True,866
z-dot25,1,0,0,0,0,0,0,nonmodified,,1,83.75990109788756,16.240098902112443,0.7987326629217776,0.4815970820620504,2718.7039,4.286,2718.7039,0.0,4.286,True,882
z-dot25,1,0,0,0,0,0,0,nonmodified,,1,83.75990109788756,16.240098902112443,0.7987326629217776,0.4815970820620504,2718.707876,0.5339632443411408,2718.719,4.091649602485257,0.5143,True,884
z-dot25,1,0,0,0,0,0,0,nonmodified,,1,83.75990109788756,16.240098902112443,0.7987326629217776,0.4815970820620504,2719.7072,3.4788512982715454,2719.6289,-28.789863849929088,4.171,True,890
z-dot25,1,0,0,0,0,0,0,nonmodified,,1,83.75990109788756,16.240098902112443,0.7987326629217776,0.4815970820620504,2719.711176,0.8310069971681161,2719.6519,-21.794961363189383,0.6857,True,893
z-dot25,1,0,0,0,0,0,0,nonmodified,,1,83.75990109788756,16.240098902112443,0.7987326629217776,0.4815970820620504,2720.7104999999997,1.9538944031800187,2720.7073,-1.1761633586710096,1.971,True,916
z-dot25,1,0,0,0,0,0,0,nonmodified,,1,83.75990109788756,16.240098902112443,0.7987326629217776,0.4815970820620504,2720.714476,0.6745099792279606,2720.7532,14.233026045766508,0.6857,True,921
z-dot25,1,0,0,0,0,0,0,nonmodified,,1,83.75990109788756,16.240098902112443,0.7987326629217776,0.4815970820620504,2721.7138,0.8509103177175961,2721.6558,-21.310102480280154,0.8571,True,922
z-dot25,1,0,0,0,0,0,0,nonmodified,,1,83.75990109788756,16.240098902112443,0.7987326629217776,0.4815970820620504,2721.717776,0.3788380589757853,2721.7095,-3.0407267325807723,0.3429,True,929
z-dot25,1,0,0,0,0,0,0,nonmodified,,1,83.75990109788756,16.240098902112443,0.7987326629217776,0.4815970820620504,2722.7171,0.3054954070665782,2722.6428,-27.288916648654553,0.6857,True,937
z-dot25,1,0,0,0,0,0,0,nonmodified,,1,83.75990109788756,16.240098902112443,0.7987326629217776,0.4815970820620504,2722.721076,0.16498190106996433,2722.6428,-28.749180622911688,0.6857,True,937
z-dot25,1,0,0,0,0,0,0,nonmodified,,1,83.75990109788756,16.240098902112443,0.7987326629217776,0.4815970820620504,2723.7203999999997,0.09393196837506736,2723.6528,-24.818993902552066,0.5143,True,940
z-dot25,1,0,0,0,0,0,0,nonmodified,,1,83.75990109788756,16.240098902112443,0.7987326629217776,0.4815970820620504,2723.724376,0.059232109396884836,2723.6528,-26.278723585604617,0.5143,True,940
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2645.6506470000004,2.1119472438416573,2645.6357,-5.649649933003764,1.657,True,322
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2646.6539470000002,3.2465909005955838,2646.6389,-5.685291806803196,2.571,True,340
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2646.657923,2.430159683761441,2646.6465,-4.316009220953339,2.514,True,341
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2647.657247,2.597320292088136,2647.6499,-2.77490600738961,1.514,True,349
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2647.661223,3.7357629738622706,2647.6499,-4.276604537549229,1.514,True,349
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2647.6652000000004,3.0112213368027354,2647.6499,-5.778676246709548,1.514,True,349
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2648.6605470000004,1.4354204468810137,2648.676,5.834269709279119,1.629,True,362
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2648.6645230000004,2.9886651184366952,2648.676,4.3331270909912645,1.629,True,362
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2648.6685,4.629,2648.6685,0.0,4.629,True,361
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2649.6638470000003,0.6142768781021479,2649.6724,3.227956636593377,0.6,True,369
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2649.667823,1.6516988809397575,2649.6497,-6.839725282910299,1.543,True,366
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2649.6718,3.7032678277606133,2649.6421,-11.208935385902517,3.714,True,365
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2650.667147,0.21647043499238103,2650.4197,-93.35272453210547,0.2571,False,373
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2650.671123,0.7068315310354422,2650.4197,-94.8525819814271,0.2571,False,373
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2650.6751000000004,2.0466272012877487,2650.4197,-96.35281215734945,0.2571,False,373
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2651.6704470000004,0.06526829806180874,2652.6243,359.7177775536471,1.029,False,374
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2651.6744230000004,0.24908658366289538,2652.6243,358.2178082499686,1.029,False,374
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2651.6784000000002,0.8758379961618225,2652.6243,356.71746619036094,1.029,False,374
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2652.6777230000002,0.07510243782842548,2652.6243,-20.1392726817473,1.029,True,374
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2652.6817,0.3086442592431058,2652.6243,-21.638480033297373,1.029,True,374
c25-CO2,1,0,0,0,1,0,0,nonmodified,,1,32.17336250581457,39.866152130482135,0.7094411398191554,0.5990828383274136,2653.6850000000004,0.0930597543634733,2653.7573,27.245132711611863,2.2,True,383
