frag_id,charge,H2O,NH3,CO,CO2,2H2O,2NH3,variant_type,variant_suffix,variant_pass_count,%H,%2H,css,rawcos,theory_mz,theory_int,obs_mz,ppm,obs_int,within,obs_idx
c5,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9987719073464566,0.9998779198207742,573.395268834496,171.01548499999998,573.3921721001155,-5.400697474885839,180.3,True,2163
c5,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9987719073464566,0.9998779198207742,574.398568834496,32.801186740500185,574.3932753686735,-9.215666803083522,32.26,True,2183
c4,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9985563294599802,0.9988496873570635,471.3424389122442,379.7,471.3424389122442,0.0,379.7,True,1380
c4,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9985563294599802,0.9988496873570635,472.3457389122442,101.94944999999996,472.3457421879851,0.0069350490762761586,82.66,True,1414
c4,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9985563294599802,0.9988496873570635,473.34903891224417,16.220811528250103,473.3437454464216,-11.183007437199263,16.91,True,1437
c16,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9983648026162684,0.9983648026162683,1826.144965558383,104.17457305502855,1826.1394622646849,-3.013612720789017,102.8,True,34821
c16,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9983648026162684,0.9983648026162683,1827.1482655583832,109.8,1827.1482655583832,0.0,109.8,True,34852
c16,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9983648026162684,0.9983648026162683,1828.1515655583833,61.478411251423275,1828.1325687720898,-10.391253466791117,57.77,True,34872
c16,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9983648026162684,0.9983648026162683,1829.154865558383,24.141023938435506,1829.1672721503505,6.78269084866803,19.43,True,34904
c16,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9983648026162684,0.9983648026162683,1830.1581655583832,7.4251239981757,1830.1643754058487,3.393066010541086,6.0,True,34921
c16,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9983648026162684,0.9983648026162683,1831.161465558383,1.8974755544862523,1831.1305785604593,-16.867435507291972,1.971,True,34927
z-dot12,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9981935504995116,0.9982291861673365,1235.7791347642915,157.6,1235.7791347642915,0.0,157.6,True,23037
z-dot12,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9981935504995116,0.9982291861673365,1236.7824347642916,110.24119999999995,1236.779338029911,-2.503863487595643,120.6,True,23067
z-dot12,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9981935504995116,0.9982291861673365,1237.7857347642916,42.41701796400011,1237.7746412795323,-8.962362748103429,43.23,True,23084
